year,province,city,city_code,region,gdp_100m,gdp_per_capita,pop_10k,fai_100m,fai_imputed,K_100m,V_100m,urban_q,Kstar_m2,OCR_m2,UCI_m2,UCI_m2_norm,UCI_m2_class,Kstar_orig,OCR_orig,UCI_orig
2007,湖南省,湘潭市,430300,中部,526.81,19171.0,279.8847635726795,264.23,False,1062.128854855133,,,2526.8847235611083,0.4203313451348456,,,,2839.645502141318,0.3740357217315343,
2008,湖南省,湘潭市,430300,中部,654.7824,23673.0,281.1182837127846,317.47,False,1326.4924121123768,,,2946.6771556246345,0.4501655057732946,,,,3238.3639895371734,0.40961807147008167,
2009,湖南省,湘潭市,430300,中部,739.3818,26608.0,282.3326795096322,463.96,False,1724.1277915067578,,,3214.6991408468366,0.5363263297642769,,,,3490.607781174583,0.4939334063269039,
2010,湖南省,湘潭市,430300,中部,894.005,32321.0,276.3276357267951,633.2586,False,2271.18000193142,,,3609.5184169803333,0.629219674083684,,,,3878.126581838071,0.5856384401086194,
2011,湖南省,湘潭市,430300,中部,1124.1443,40753.0,277.58984238178635,650.1778,False,2807.7988018348487,,,4272.490102170731,0.6571808792273821,,,,4834.005803729908,0.5808430762884806,
2012,湖南省,湘潭市,430300,中部,1282.3929,46249.0,279.0241681260946,893.8614,False,3561.270261743106,,,4696.9912069189695,0.7582024544770547,,,,5407.31430908856,0.6586024148360229,
2013,湖南省,湘潭市,430300,中部,1443.0649,49761.0,277.20735551663745,1214.9177,False,4598.12444865595,,,4914.00700874218,0.9357179264245524,,,,6454.712816981602,0.7123670067177608,
2014,湖南省,湘潭市,430300,中部,1570.5611,55968.0,278.7373029772329,1503.3511,False,5871.569326223152,,,5370.006788730687,1.0934007268938704,,,,6924.522816201411,0.8479384763503633,
2015,湖南省,湘潭市,430300,中部,1703.0972,60430.0,276.62406304728546,1805.399,False,7383.389859911993,3951.479581952784,0.5351850108047639,5625.958605905491,1.3123789876736296,0.4077976071176301,0.5292282265940372,Orange,7906.914019510093,0.9337890663403803,0.5731326592869752
2016,湖南省,湘潭市,430300,中部,1866.7869,65946.0,277.30297723292466,1938.2197,False,8952.440066916393,4573.609914619965,0.5108785851045986,5999.488880628429,1.4922004599129537,0.34236592122106724,0.47073144373826875,Orange,9275.999106089595,0.9651186858178125,0.5293427560898332
2017,湖南省,湘潭市,430300,中部,2005.25,70481.0,275.39054290718036,2042.3735781997163,True,10547.19164177029,5172.439814366374,0.4904091999126895,6244.615733993383,1.6890057116493609,0.2903537841999311,0.41561651147877354,Orange,10023.572056935633,1.0522388208375624,0.46606263730350966
2018,湖南省,湘潭市,430300,中部,2161.358,75609.0,276.34676007005254,2201.3716355719152,True,12221.203695253693,5760.977030820313,0.4713919491463582,6585.821545220249,1.8556840040895732,0.2540259807744747,0.3709092676677446,Red,11117.4200738636,1.0992841517237462,0.4288171974527116
2019,湖南省,湘潭市,430300,中部,2258.0,78575.0,276.34676007005254,2299.8027874703703,True,13909.946297961376,6140.180054988441,0.4414237067103802,6767.572502096255,2.0553819399279094,0.21476480752081667,0.3147530944867737,Red,12007.018678181219,1.158484605611391,0.38103545318793297
2020,湖南省,湘潭市,430300,中部,2343.0,85911.0,273.0,2386.376408787899,True,15600.825391851204,6312.445776,0.4046225515284073,7120.324459464001,2.1910273163346257,0.1846725271345778,0.2642608221617976,Red,12855.513788609245,1.2135512938949564,0.3334202300009504
2021,湖南省,湘潭市,430300,中部,2548.0,93793.0,272.0,2595.171613141941,True,17415.955735400585,6571.506672,0.3773267899758387,7548.434135624005,2.3072276213165717,0.16354120698352465,0.22361559831383085,Red,13452.359086115024,1.2946395218795954,0.29145316792741244
2022,湖南省,湘潭市,430300,中部,2698.0,99702.0,271.0,2747.948591937581,True,19293.106540568137,6377.302351,0.3305482368840017,7852.525451336681,2.456930150705084,0.13453709165852426,0.15831752468634397,Red,14071.30166600938,1.3710960789912239,0.24108320485257362
2023,湖南省,湘潭市,430300,中部,2742.0,101474.0,270.0,2792.7631723843024,True,21121.21438592403,5634.40293,0.2667651029457367,7921.299874023988,2.6663823768603954,0.10004757954477878,0.05924775036309407,Red,14283.245079112019,1.4787405991382123,0.18040020210522614
1990,湖南省,衡阳市,430400,中部,67.23,1041.0,546.326776232617,8.076,False,24.986460337069836,,,633.319540125787,0.03945316503594243,,,,313.9770580562281,0.07958052888244839,
1991,湖南省,衡阳市,430400,中部,71.69,1096.0,551.0360556257901,9.3698,False,33.106937320216346,,,662.5479790764525,0.04996911675191463,,,,339.8771457412159,0.09740854227787393,
1992,湖南省,衡阳市,430400,中部,86.1473,1531.0,556.0223514538559,11.4961,False,42.94769045420553,,,846.9996535401489,0.05070567653091697,,,,442.1923485022607,0.09712445409712005,
1993,湖南省,衡阳市,430400,中部,101.1978,1967.0,560.6308975979773,14.6511,False,55.45140593149525,,,1019.7886534584851,0.05437539017858139,,,,538.556033033222,0.10296311345578152,
1994,湖南省,衡阳市,430400,中部,151.6856,2402.0,566.5321871049305,20.9699,False,73.64873563492048,,,1187.1464676112603,0.06203845746440556,,,,739.3400888147353,0.09961415152394837,
1995,湖南省,衡阳市,430400,中部,197.3168,2837.0,572.0893046776233,42.9073,False,112.87359885317446,,,1348.7764142667613,0.08368592278100905,,,,935.0627912178152,0.1207123199781794,
1996,湖南省,衡阳市,430400,中部,239.2318,3272.0,576.3201011378003,45.9281,False,153.15801891051575,,,1503.1868471191663,0.10188887642546944,,,,1113.3768173536323,0.1375617100368181,
1997,湖南省,衡阳市,430400,中部,264.3541,3708.0,581.2476359039191,51.3922,False,196.89231796498996,,,1656.507117049501,0.11885992878538673,,,,1264.8340258250694,0.15566652536608847,
1998,湖南省,衡阳市,430400,中部,300.0134,4143.0,585.3693046776233,65.6606,False,252.70830206674043,,,1804.6167522364913,0.14003433236090426,,,,1445.3157237400487,0.17484643522233762,
1999,湖南省,衡阳市,430400,中部,325.2363,4578.0,589.3902402022757,74.7043,False,314.7771869634034,,,1950.1748045752506,0.16140972913039048,,,,1615.2540771093986,0.19487781608124305,
2000,湖南省,衡阳市,430400,中部,353.0805,5013.0,593.4951201011378,89.16,False,388.1983276152332,,,2094.1946215610405,0.185368792192707,,,,1817.3318617147193,0.2136089372520844,
2001,湖南省,衡阳市,430400,中部,386.2195,5449.0,595.1068520859671,84.4633,False,453.25171123447154,,,2227.587703459864,0.20347199373137415,,,,2015.5147509967096,0.22488136641536866,
2002,湖南省,衡阳市,430400,中部,418.9963,5907.0,595.7196460176991,92.2874,False,522.876525672748,,,2360.942720667449,0.2214693821648195,,,,2150.6440119343215,0.24312555809850883,
2003,湖南省,衡阳市,430400,中部,445.4628,6258.0,599.2788874841972,120.1253,False,616.8579993891105,,,2474.237514062011,0.24931236224625863,,,,2196.8490904838377,0.2807921591251645,
2004,湖南省,衡阳市,430400,中部,542.1735,8204.0,603.5180783817952,135.7737,False,721.788799419655,,,3018.1204131815334,0.2391517569237026,,,,2788.767624664782,0.2588199866621788,
2005,湖南省,衡阳市,430400,中部,590.8645,8899.0,606.5904424778762,161.0747,False,846.7740594486722,,,3213.332039312046,0.26351900428875724,,,,2755.897459310435,0.30725891363916974,
2006,湖南省,衡阳市,430400,中部,672.0697,10057.0,609.8558786346397,177.6566,False,982.0919564762386,,,3522.9330687556803,0.2787711084227663,,,,2882.9690735118897,0.3406529627735142,
2007,湖南省,衡阳市,430400,中部,820.8659,12232.0,611.8537547408345,227.8986,False,1160.8859586524266,,,4059.7648563113526,0.2859490634901431,,,,3235.418761306313,0.35880547289146403,
2008,湖南省,衡阳市,430400,中部,1000.0859,14858.0,613.7508975979773,305.7887,False,1408.6303607198051,,,4673.260113858062,0.30142348733011026,,,,3581.292062331791,0.39333021049465633,
