year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_per_capita,pop_10k,urbanization_rate_pct,fai_100m,fai_imputed,house_price,V_real,K_real,Q_real,MUQ_real,fai_gdp_ratio,per_capita_area_m2
2002,广西壮族自治区,贺州市,451100,西部,东南侧,110.2567,5301.0,168.67014084507042,,6.9367,False,,,19.819142857142857,,,0.0629140904815761,22.176
2003,广西壮族自治区,贺州市,451100,西部,东南侧,114.9806,5505.0,169.22824949698187,,22.4909,False,,,41.31908571428571,,,0.1956060413669784,23.264
2004,广西壮族自治区,贺州市,451100,西部,东南侧,140.043,6688.0,169.50325955734405,,45.9826,False,,,85.23573142857143,,,0.3283462936383824,24.352
2005,广西壮族自治区,贺州市,451100,西部,东南侧,164.3265,7824.0,170.2393158953722,,82.9569,False,,,163.93084485714286,,,0.5048297140144773,25.439999999999998
2006,广西壮族自治区,贺州市,451100,西部,东南侧,189.6526,8925.0,173.49899396378268,,106.0101,False,,,261.7444026142857,,,0.5589699271193751,26.528
2007,广西壮族自治区,贺州市,451100,西部,东南侧,239.2012,11552.0,176.66160965794768,,133.6587,False,,,382.31588248357144,,,0.5587710262323099,27.616
2008,广西壮族自治区,贺州市,451100,西部,东南侧,252.8364,12103.0,179.39553319919517,,159.1945,False,,,522.3945883593929,,,0.6296344197275393,28.704
2009,广西壮族自治区,贺州市,451100,西部,东南侧,249.2167,11573.0,181.10221327967807,,254.6809,False,,,750.9557589414233,,,1.0219254969670972,29.791999999999998
2010,广西壮族自治区,贺州市,451100,西部,东南侧,296.868,14580.0,188.7620523138833,,363.3747,False,,,1076.782670994352,,,1.2240278507619549,30.88
2011,广西壮族自治区,贺州市,451100,西部,东南侧,356.4003,18163.0,188.70543259557343,,421.626,False,,,1444.5695374446343,,,1.1830124722117237,31.968
2012,广西壮族自治区,贺州市,451100,西部,东南侧,394.2144,19904.0,183.12434607645875,,542.3678,False,,,1914.7088605724025,,,1.375819351094227,33.056
2013,广西壮族自治区,贺州市,451100,西部,东南侧,423.8481,18113.0,188.94808853118712,,451.8431,False,,,2270.816517543782,,,1.0660496059791231,34.144
2014,广西壮族自治区,贺州市,451100,西部,东南侧,448.3807,22345.0,192.5879275653923,,530.2796,False,,,2687.555291666593,,,1.1826548288095362,35.232
2015,广西壮族自治区,贺州市,451100,西部,东南侧,468.1077,23178.0,193.9548893360161,,625.9305,False,,,3179.108027083263,,,1.3371506172617968,36.32
2016,广西壮族自治区,贺州市,451100,西部,东南侧,518.19,25499.0,196.55130784708248,,650.825,False,,,3670.9776257290996,,,1.2559582392558712,37.408
1990,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1991,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1992,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1993,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1994,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1995,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1996,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1997,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1998,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
1999,四川省,资阳市,512000,西部,东南侧,,,,,,False,,,,,,,20.0
2000,四川省,资阳市,512000,西部,东南侧,142.8628,,332.3610309278351,,16.3066,False,,,46.59028571428571,,,0.1141416799894724,20.0
2001,四川省,资阳市,512000,西部,东南侧,153.3988,3141.0,332.17731958762886,,16.3607,False,,,60.621471428571425,,,0.1066546804798994,21.088
2002,四川省,资阳市,512000,西部,东南侧,168.0151,3442.0,332.0480412371134,,25.3586,False,,,82.94899785714286,,,0.1509304818435962,22.176
2003,四川省,资阳市,512000,西部,东南侧,194.4489,3986.0,331.74865979381445,,42.2326,False,,,121.0341479642857,,,0.2171912517890304,23.264
2004,四川省,资阳市,512000,西部,东南侧,236.9337,5608.0,332.05484536082474,,56.881,False,,,171.8634405660714,,,0.2400713786177314,24.352
2005,四川省,资阳市,512000,西部,东南侧,254.8422,6014.0,332.66041237113404,,74.6141,False,,,237.88436853776784,,,0.2927854962796585,25.439999999999998
2006,四川省,资阳市,512000,西部,东南侧,300.1036,7049.0,332.99381443298967,,96.0659,False,,,322.0560501108794,,,0.3201091223164267,26.528
2007,四川省,资阳市,512000,西部,东南侧,373.9669,8818.0,335.5929896907217,,125.1696,False,,,431.12284760533544,,,0.3347076973924697,27.616
