year,province,city,city_code,region,city_tier,gdp_100m,gdp_per_capita,pop_10k,hc_city,K_100m,Kstar_100m,V_100m,urban_q,OCR,UCI,UCI_norm,UCI_class,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio,tertiary_share_pct
2020,山东省,泰安市,370900,东部,三线及以下,2766.0,50555.0,548.0,2.6644806406647543,22201.530777917,11098.981859431267,25023.034656,1.1270860061996013,2.0003213861505174,0.5634524601912104,0.4758038741975736,橙灯-显著失调,0.8229883534002884,,0.0388828633405639,50.11
2021,山东省,泰安市,370900,东部,三线及以下,2997.0,54917.0,544.0,2.6657989742621253,23557.950334161815,11500.367005433214,23910.4116,1.0149614572082306,2.048452047054858,0.4954772842583655,0.44039880426375416,橙灯-显著失调,0.8229883534002885,,0.0464964964964964,50.15
2022,山东省,泰安市,370900,东部,三线及以下,3198.0,59028.0,539.0,2.688268111558543,25011.969571627844,12194.589943638452,21906.876145,0.875855701098002,2.051070982069047,0.42702359340800095,0.3994525877612544,红灯-严重失调,0.8229883534002885,,0.0729049405878674,48.82
2023,山东省,泰安市,370900,东部,三线及以下,3324.0,61841.0,535.0,2.7181775404263955,26496.98437974901,12921.348222680004,19738.519515,0.7449345643304852,2.0506361970216522,0.363269977099024,0.354923293694476,红灯-严重失调,0.8229883534002885,,0.0920487364620938,48.51
1990,山东省,威海市,371000,东部,三线及以下,66.76,2819.0,269.3990643274854,2.279383936003056,16.287714285714287,679.4663237617871,,,0.023971334142859697,,,,0.0853909526662672,,,14.035
1991,山东省,威海市,371000,东部,三线及以下,81.54,3426.0,270.6923976608187,2.4061040720157316,24.927028571428572,928.6045943346669,,,0.02684353353785468,,,,0.1159394162374294,,,15.587
1992,山东省,威海市,371000,东部,三线及以下,148.5033,5621.0,271.50923976608186,2.636124989168645,43.89297714285714,1774.870437955411,,,0.024730242954195757,,,,0.1361067397155484,,,19.069
1993,山东省,威海市,371000,东部,三线及以下,215.4667,7817.0,272.9614035087719,2.7796361346536593,69.67232828571429,2620.380358405252,,,0.026588631708457947,,,,0.1298298066476165,,,22.55
1994,山东省,威海市,371000,东部,三线及以下,282.43,10012.0,274.5156725146199,2.9058938497703592,98.77471187142856,3564.4986014019937,,,0.027710688912201662,,,,0.1153772616223488,,,26.031
1995,山东省,威海市,371000,东部,三线及以下,336.72,12207.0,275.6842105263158,3.0122477143348347,124.22557627785712,4479.215289297437,,,0.027733781087656055,,,,0.0902518412924685,0.0217361606082204,,28.7
1996,山东省,威海市,371000,东部,三线及以下,407.12,14403.0,276.8187134502924,3.0940043117330314,154.74119746396428,5462.740950350337,,,0.02832665851636996,,,,0.0902114855570839,0.0120092356062094,,28.3
1997,山东省,威海市,371000,东部,三线及以下,477.59,16598.0,278.0553216374269,3.1691395821628845,179.01553759076606,6496.890767205441,,,0.027554032229445566,,,,0.0670269478004145,0.0109189890910613,,29.14
1998,山东省,威海市,371000,东部,三线及以下,530.7,18793.0,278.80409356725147,3.2379082650979756,208.07996071122773,7448.706853683329,,,0.02793504494116771,,,,0.0716321839080459,0.0150133785566233,,29.1
1999,山东省,威海市,371000,东部,三线及以下,500.8,20989.0,279.33730994152046,3.305189085201711,247.87766267566633,7874.332438750301,,,0.03147919707527688,,,,0.1002430111821086,0.0213592252396166,,33.1
2000,山东省,威海市,371000,东部,三线及以下,560.8914,23184.0,280.16549707602337,3.3769432392364096,302.982579541883,9063.351095618795,,,0.0334294210105514,,,,0.1203420127318764,0.0312457990976506,,32.1
2001,山东省,威海市,371000,东部,三线及以下,627.1016,25379.0,280.4718128654971,3.435185097943347,366.8138505647888,10232.242000293742,,,0.03584882477899355,,,,0.1259451419036405,0.0309090265437051,,33.47
2002,山东省,威海市,371000,东部,三线及以下,703.5039,28433.0,280.92561403508773,3.491908274263217,479.6569580365493,11540.678183974856,,,0.04156228519590737,,,,0.1864720295082941,0.0350155841353544,,31.94
2003,山东省,威海市,371000,东部,三线及以下,836.02,33762.0,280.9369590643275,3.603372812144311,826.2454101347219,14186.88243744119,,,0.058240097059953304,,,,0.4432565010406449,0.0522648979689481,,30.08
2004,山东省,威海市,371000,东部,三线及以下,1008.81,40700.0,281.7991812865497,3.641318234398508,1315.419439627986,16190.417076729776,,,0.08124679144421901,,,,0.5258535303972007,0.0452773069259821,,29.1
2005,山东省,威海市,371000,东部,三线及以下,1169.77,47028.0,282.59333333333336,3.659687553805302,1913.5517676465863,17741.838830504366,,,0.10785532356186936,,,,0.5675502876633868,0.0498770698513383,,28.74
2006,山东省,威海市,371000,东部,三线及以下,1368.527,54860.0,283.432865497076,3.677232062322705,2514.8348792642573,19506.030620799425,,,0.12892601924774333,,,,0.509278004745248,0.0587384099838731,,29.4
2007,山东省,威海市,371000,东部,三线及以下,1583.4545,63226.0,284.8283040935673,3.6356816036818205,3139.4812353010443,20029.694204931682,,,0.1567413462821637,,,,0.4738930610257509,0.0604475846953606,,30.15
2008,山东省,威海市,371000,东部,三线及以下,1780.3493,63519.0,286.1556725146199,3.4400760946677815,3908.650473535992,17034.50126596774,,,0.2294549404475294,,,,0.5202031421586764,0.0843756334782168,,31.43
2009,山东省,威海市,371000,东部,三线及以下,1780.3493,63519.0,286.9952046783626,3.3342271938953294,4878.753449859192,15068.919058200665,,,0.32376266877643906,,,,0.6546667555630796,0.1176781994409748,,31.43
2010,山东省,威海市,371000,东部,三线及以下,1944.7,76778.0,287.72128654970766,3.35303774762896,5802.994577366232,16089.230033892734,,,0.36067571693250366,,,,0.600698719596853,0.1387339949606623,,36.19
2011,山东省,威海市,371000,东部,三线及以下,2110.95,75316.0,287.93684210526317,3.196650872677715,6701.40594849792,13836.269410440074,4540.7105589221055,0.6775758092881806,0.4843361855502332,1.3989782913255104,0.7262512843165916,黄灯-轻度失调,0.5630455955849262,0.166874061441531,0.0061583647173073,37.92
2012,山东省,威海市,371000,东部,三线及以下,2337.86,92148.0,287.70994152046785,3.30837689381284,7680.545251073024,16637.497137519076,5327.804411029708,0.6936752843537218,0.4616406655152891,1.5026303707006246,0.7459350725278312,黄灯-轻度失调,0.5621421299821203,0.1566348284328402,0.0055606409280281,38.86
2013,山东省,威海市,371000,东部,三线及以下,2549.69,100381.0,287.93684210526317,3.4268583063939477,9220.231088519373,19945.61278026861,5944.996505128421,0.6447773866026926,0.46226862970289767,1.394811036641388,0.7254297203534842,黄灯-轻度失调,0.7544890163117869,0.1615133996681949,0.0078440908502602,40.53
2014,山东省,威海市,371000,东部,三线及以下,2790.34,99392.0,289.0713450292398,3.320848487770404,10988.585034093405,18409.407913100335,6089.349397423159,0.5541522751591967,0.5969005133659844,0.9283829763091912,0.6133250634797639,黄灯-轻度失调,0.7989583706645067,0.1280228932674871,0.025803307123863,44.01
2015,山东省,威海市,371000,东部,三线及以下,3001.57,106922.0,289.01461988304095,3.4006906648194244,12982.879982388731,20940.458677431587,5881.475260023392,0.4530177640093422,0.6199902391049785,0.7306853163742081,0.5473787853519838,橙灯-显著失调,0.8474645602134883,0.1043430937809213,0.0299843082120357,45.38
2016,山东省,威海市,371000,东部,三线及以下,3212.2,114220.0,290.4327485380117,3.4780839383886413,15213.088583269297,23713.8318736219,6497.519163284212,0.4271005935264128,0.6415280611056194,0.6657551234630968,0.5217503427400396,橙灯-显著失调,0.8963802378432228,0.0669541435776103,0.0573438764709544,47.3
2017,山东省,威海市,371000,东部,三线及以下,3512.91,124463.0,290.4327485380117,3.5406502414260297,17429.980380583314,26554.537245907693,9166.891202021052,0.5259266506250807,0.656384263795425,0.8012481097337764,0.5727667546133787,橙灯-显著失调,0.8476010562404058,0.078406591686095,0.0641917954060878,47.805
2018,山东省,威海市,371000,东部,三线及以下,3641.48,128774.0,291.5672514619883,3.561179849475706,19645.003655832457,27700.162647531943,11823.585264973097,0.6018622074148996,0.7092017438959987,0.8486473878484428,0.5885945155543695,橙灯-显著失调,0.8476010562404058,0.0948158166459791,0.0561120808023111,48.31
2019,山东省,威海市,371000,东部,三线及以下,2964.0,104615.0,291.5672514619883,3.354759756226489,21175.043003737395,19821.964936429464,12049.547085810524,0.5690447515825011,1.0682615508425808,0.5326829849241252,0.4603387059867076,橙灯-显著失调,0.8476010562404058,0.1292931511470985,0.077385290148448,49.89
2020,山东省,威海市,371000,东部,三线及以下,3018.0,103829.0,291.0,3.3065792502192344,22674.350841284067,18852.125057694466,11815.545168,0.5210973954979553,1.2027477418005756,0.4332557670969687,0.4034427661508377,橙灯-显著失调,0.8476010562404058,,0.0920775347912524,51.49
2021,山东省,威海市,371000,东部,三线及以下,3464.0,118925.0,291.0,3.3612228182050834,24476.723358036623,21474.238612336045,11597.772117,0.4738286227021484,1.1398179837666411,0.41570551566166286,0.39205490912947083,红灯-严重失调,0.8476010562404057,,0.1025490762124711,50.81
2022,山东省,威海市,371000,东部,三线及以下,3408.0,116871.0,291.0,3.2996447726179734,26141.5115898021,19798.634500477205,10714.336275,0.4098590947273187,1.3203694218998796,0.3104124405861902,0.31161910128251735,红灯-严重失调,0.8476010562404058,,0.1245745305164319,51.05
2023,山东省,威海市,371000,东部,三线及以下,3514.0,120504.0,291.0,3.320437480849429,27812.90612194078,20595.075558551547,9616.1382135,0.345743741101334,1.3504639030271597,0.2560184987738844,0.25856382679123835,红灯-严重失调,0.8476010562404058,,0.1161781445645987,51.61
1990,山东省,日照市,371100,东部,三线及以下,15.65,1500.0,101.07611650485435,1.8863242077424616,4.898857142857143,90.97568435722569,,,0.05384798341962738,,,,0.1095591054313099,,,26.262
1991,山东省,日照市,371100,东部,三线及以下,19.49,1845.0,101.96038834951456,1.9983755691235747,8.787114285714285,127.58175706218066,,,0.06887437897121633,,,,0.2120677270395075,,,28.579
1992,山东省,日照市,371100,东部,三线及以下,43.7933,2508.0,103.0657281553398,2.0692843924268254,12.322458571428571,216.0966725742647,,,0.05702289824566264,,,,0.0907604587916416,,,28.057
1993,山东省,日照市,371100,东部,三线及以下,68.0967,3171.0,256.4580582524272,2.120482964573196,21.620435642857142,499.90534589557103,,,0.04324905868754922,,,,0.1455885527492521,,,27.535
1994,山东省,日照市,371100,东部,三线及以下,92.4,3833.0,256.6695145631068,2.17863832563869,36.88371386071428,643.2414480860554,,,0.05734038745553572,,,,0.1768863636363636,,,27.013
1995,山东省,日照市,371100,东部,三线及以下,114.45,4496.0,258.0055339805825,2.2323171249606917,54.935428167678566,786.3087412342492,,,0.06986495925436083,,,,0.1738392311052861,0.0113394495412844,,31.7
1996,山东省,日照市,371100,东部,三线及以下,138.32,5159.0,259.47611650485436,2.2738126838138104,78.53005675929464,928.2604665592821,,,0.08459916110655502,,,,0.1904381145170618,0.0061871023713128,,31.8
1997,山东省,日照市,371100,东部,三线及以下,157.13,5822.0,261.01398058252425,2.3144419903685263,91.32025392132992,1061.4338213472545,,,0.08603480696085145,,,,0.1063877044485457,0.0042480748424871,,34.14
1998,山东省,日照市,371100,东部,三线及以下,175.0,6484.0,263.16699029126215,2.3529820173111937,106.49634122526342,1198.3416773410793,,,0.08886976330620586,,,,0.112812,0.0088388571428571,,35.17
1999,山东省,日照市,371100,东部,三线及以下,185.62,7147.0,264.637572815534,2.39241171446909,142.25412416400025,1320.6195911403024,,,0.10771771456242708,,,,0.221326365693352,0.0108350393276586,,36.2
2000,山东省,日照市,371100,东部,三线及以下,209.5045,7810.0,265.3392233009709,2.4364783722577172,180.8406179558002,1505.8564832390705,,,0.12009153592566488,,,,0.2181299208370225,0.0118369772486987,,36.6
2001,山东省,日照市,371100,东部,三线及以下,234.21,8473.0,266.0408737864078,2.471832017324097,225.8919870580102,1683.3814407520026,,,0.13418942468386688,,,,0.2309611032833781,0.0188279748943256,,37.65
2002,山东省,日照市,371100,东部,三线及以下,261.43,9421.0,266.7425242718447,2.5069468279804283,276.12348770510965,1878.2324122786936,,,0.14701241757941627,,,,0.235344451669663,0.020519450713384,,38.17
2003,山东省,日照市,371100,东部,三线及以下,311.67,11211.0,267.6652427184466,2.588654280757419,393.5591133198542,2323.011853410557,,,0.16941760875737497,,,,0.4210921808322906,0.0454724548400551,,36.88
2004,山东省,日照市,371100,东部,三线及以下,387.78,13875.0,269.58757281553403,2.6366362013151106,526.8834576538615,2782.0624761715917,,,0.18938591860054418,,,,0.3945595440713806,0.0548891123833101,,34.58
2005,山东省,日照市,371100,东部,三线及以下,426.5,15858.0,270.7698058252427,2.6412625902395086,735.9759847711683,2937.7055260362217,,,0.2505274876084002,,,,0.5520203985932005,0.0657261430246189,,35.84
2006,山东省,日照市,371100,东部,三线及以下,505.87,18718.0,271.43300970873787,2.6633125161327027,934.26368553261,3295.8075526578828,,,0.283470339395023,,,,0.4647172198390891,0.0704086030007709,,35.67
2007,山东省,日照市,371100,东部,三线及以下,629.58,23180.0,272.37495145631067,2.690612528412792,1223.4596012559794,3813.1749227843807,,,0.3208506365510788,,,,0.5335447441151244,0.0595778137806156,,35.45
2008,山东省,日照市,371100,东部,三线及以下,773.1401,28300.0,273.4899029126214,2.6991864450463376,1680.7177211931803,4264.899198660129,,,0.39408146427498186,,,,0.6705525945426968,0.0699561437829961,,35.01
2009,山东省,日照市,371100,东部,三线及以下,864.66,31451.0,274.66252427184463,2.7003150142983405,2228.538735133521,4514.827706751296,,,0.4936043809160318,,,,0.7307576388407004,0.0707046700437166,,35.33
2010,山东省,日照市,371100,东部,三线及以下,1025.08,36883.0,276.73864077669907,2.6910097774782793,2892.467698376845,4846.881615992194,,,0.5967687943590787,,,,0.7563857455027901,0.0617762516096304,,35.44
2011,山东省,日照市,371100,东部,三线及以下,1214.08,43205.0,277.77669902912623,2.7057597714319277,3628.5334134580025,5376.865919686744,,,0.6748417140499201,,,,0.7253962671323143,0.0503044280442804,0.007413020558777,36.35
2012,山东省,日照市,371100,东部,三线及以下,1352.57,47851.0,276.9116504854369,2.7179190043741683,4369.484342785102,5749.317156632009,,,0.7600005746325494,,,,0.681944446498148,0.0487888981716288,0.00665399942332,37.77
2013,山东省,日照市,371100,东部,三线及以下,1500.16,51730.0,278.8339805825243,2.80881694054687,5220.057425645847,6909.173249416922,,,0.7555256232844324,,,,0.7126221869667235,0.0480218110068259,0.019331271331058,38.95
2014,山东省,日照市,371100,东部,三线及以下,1611.87,56349.0,282.4864077669903,2.800976702991778,6193.802754363554,7122.287729052692,,,0.8696366939934577,,,,0.7660346057684553,0.0570325770688703,0.0514929864070923,40.99
2015,山东省,日照市,371100,东部,三线及以下,1670.8,58110.0,284.45679611650485,2.832189248203319,7291.919116645376,7601.291368220141,6286.183429526213,0.8620753095267673,0.9593000404025815,0.8986503421442442,0.60436089660428,黄灯-轻度失调,0.842594266219775,0.0651505865453674,0.0688293033277471,42.92
2016,山东省,日照市,371100,东部,三线及以下,1802.49,62357.0,288.3495145631068,2.9005674966500177,8525.100460813106,8731.701883006905,6364.081398058253,0.7465110150093481,0.9763389285431431,0.7646023252634865,0.5598742373131151,橙灯-显著失调,0.8864278303901825,0.0879341910357339,0.0746189992732275,44.58
2017,山东省,日照市,371100,东部,三线及以下,2008.88,69062.0,292.19417475728153,2.967171805114673,9769.601940530432,10136.716134689328,7639.287666081552,0.781944618888616,0.9637837156253615,0.8113279008675124,0.5762096328577244,橙灯-显著失调,0.8316855674594709,0.0911862829039066,0.0403209748715702,44.35
2018,山东省,日照市,371100,东部,三线及以下,2202.17,75329.0,295.07766990291265,3.0320343152633464,11112.634849596134,11603.078167164187,10269.951681320386,0.9241689140621432,0.9577316199630569,0.964956042798077,0.6239657999035774,黄灯-轻度失调,0.8316855674594709,0.0847167112439094,0.0291076529059972,44.12
