STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,ACTIVITY,Economic activity,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,asset_query,asset_label
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,27590.467,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,EST,Estonia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,1869.543,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,FIN,Finland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,16151.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,18693.968,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,161584.3,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,LVA,Latvia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,1030.187,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,LUX,Luxembourg,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,3000.841,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,NLD,Netherlands,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,55079.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,PRT,Portugal,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,11178.738,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,SVK,Slovak Republic,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,5186.28,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,EA20,Euro area (20 countries),S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,896849.287,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,HRV,Croatia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,2666.165,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,SVN,Slovenia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2022,,1623.624,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,SVN,Slovenia,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,1903.379,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,BEL,Belgium,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2022,,33016.6,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,BEL,Belgium,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2023,,33986.6,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,EU27_2020,European Union (27 countries from 01/02/2020),S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1998,,403826.079,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,EU27_2020,European Union (27 countries from 01/02/2020),S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2002,,477976.181,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,EU27_2020,European Union (27 countries from 01/02/2020),S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2004,,543387.411,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N111G,Dwellings
